"@SiteCode","@SiteName","@SiteType","@Latitude","@Longitude","@LatitudeWGS84","@LongitudeWGS84","@SiteLink","@DataOwner","@DataManager","_tag","@SpeciesCode","@SpeciesDescription","@Year","@ObjectiveName","@Value","@Achieved"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2009","40 ug/m3 as an annual mean","34","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2012","40 ug/m3 as an annual mean","43","NO"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2016","40 ug/m3 as an annual mean","36","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2017","40 ug/m3 as an annual mean","35","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2003","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","4","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2004","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","111","NO"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2005","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","74","NO"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2006","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","50","NO"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2007","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","59","NO"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2009","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","31","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2011","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","36","NO"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2016","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","35","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2017","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","27","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2018","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","13","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2021","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","10","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2022","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","9","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2023","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","11","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2003","Capture Rate (%)","3","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2005","Capture Rate (%)","81","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2006","Capture Rate (%)","81","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2007","Capture Rate (%)","87","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2010","Capture Rate (%)","77","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2011","Capture Rate (%)","79","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2013","Capture Rate (%)","53","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2017","Capture Rate (%)","82","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2018","Capture Rate (%)","62","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2019","Capture Rate (%)","77","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2022","Capture Rate (%)","87","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2023","Capture Rate (%)","85","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2024","Capture Rate (%)","92","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2022","Capture Rate (%)","80","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2023","Capture Rate (%)","85","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2024","Capture Rate (%)","92","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2005","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","1","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2003","Capture Rate (%)","3","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2004","Capture Rate (%)","95","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2006","Capture Rate (%)","88","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2009","Capture Rate (%)","66","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2011","Capture Rate (%)","78","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2012","Capture Rate (%)","1","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2013","Capture Rate (%)","48","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2014","Capture Rate (%)","70","YES"
"LB5","Lambeth - Bondway Interchange","Industrial","51.4854867739729","-0.124545234819213","6707629.96897","-13860.2784792","http://www.londonair.org.uk/london/asp/publicstats.asp?site=LB5","Lambeth","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2005","40 ug/m3 as an annual mean","85","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2006","40 ug/m3 as an annual mean","79","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2007","40 ug/m3 as an annual mean","81","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2008","40 ug/m3 as an annual mean","63","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2009","40 ug/m3 as an annual mean","51","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2010","40 ug/m3 as an annual mean","52","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2011","40 ug/m3 as an annual mean","52","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2012","40 ug/m3 as an annual mean","40","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2014","40 ug/m3 as an annual mean","42","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2015","40 ug/m3 as an annual mean","51","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2016","40 ug/m3 as an annual mean","39","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2018","40 ug/m3 as an annual mean","35","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2019","40 ug/m3 as an annual mean","39","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2020","40 ug/m3 as an annual mean","48","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2021","40 ug/m3 as an annual mean","48","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2023","40 ug/m3 as an annual mean","39","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2005","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","205","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2006","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","225","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2007","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","239","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2008","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","219","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2009","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","156","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2010","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","133","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2011","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","130","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2012","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","22","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2013","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","47","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2014","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","52","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2015","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","138","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2016","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","47","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2017","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","74","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2018","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","51","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2019","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","84","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2020","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","145","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2021","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","154","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2022","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","90","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2023","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","38","NO"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2005","Capture Rate (%)","68","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2006","Capture Rate (%)","77","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2009","Capture Rate (%)","84","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2011","Capture Rate (%)","79","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2013","Capture Rate (%)","47","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2014","Capture Rate (%)","64","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2016","Capture Rate (%)","58","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2022","Capture Rate (%)","96","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2023","Capture Rate (%)","42","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2007","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","30","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2008","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","38","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2010","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","17","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2012","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","5","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2014","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","3","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2015","200 ug/m3 as a 1 hour mean, not to be exceeded more than 18 times a year","4","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2005","40 ug/m3 as an annual mean","84","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2007","40 ug/m3 as an annual mean","82","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2008","40 ug/m3 as an annual mean","83","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2009","40 ug/m3 as an annual mean","77","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2010","40 ug/m3 as an annual mean","77","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2011","40 ug/m3 as an annual mean","77","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2013","40 ug/m3 as an annual mean","62","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2014","40 ug/m3 as an annual mean","74","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2015","40 ug/m3 as an annual mean","75","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2016","40 ug/m3 as an annual mean","68","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2019","40 ug/m3 as an annual mean","48","NO"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2006","Capture Rate (%)","68","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2007","Capture Rate (%)","39","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2011","Capture Rate (%)","81","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2012","Capture Rate (%)","42","YES"
"","","","","","","","","","","Objective","NO2","Nitrogen Dioxide","2013","Capture Rate (%)","60","YES"
