facility,facility_key,location,facility_lat,facility_lon,control_site,control_lat,control_lon,query_point_role,query_point_lat,query_point_lon,candidate_source,candidate_status,candidate_review_class,monitoring_site_name,openaq_location_id,monitoring_site_lat,monitoring_site_lon,distance_query_to_monitor_km,pollutants,monitoring_provider_text,provider_class,distance_score,pollutant_score,official_hint_score,source_score,relevance_score,suggested_action,review_note
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,London Westminster - UKA00435,159,51.4946699996591,-0.13193099964204494,17.663,no2;o3;pm25,EEA | Unknown Governmental Organization | United Kingdom | London | Europe/London,official_or_governmental_candidate,14,25,15,5,59,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,London Westminster - UKA00435,159,51.4946699996591,-0.13193099964204494,20.91,no2;o3;pm25,EEA | Unknown Governmental Organization | United Kingdom | London | Europe/London,official_or_governmental_candidate,14,25,15,5,59,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Tower Hamlets - Mile End Road,151,51.5225294860844,-0.0421550991900347,15.122,no2;pm25,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Tower Hamlets | Europe/London,official_or_governmental_candidate,14,19,15,5,53,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Haringey - Haringey Town Hall,60,51.599302,-0.068218,20.472,no2;pm25,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Haringey | Europe/London,official_or_governmental_candidate,14,19,15,5,53,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Haringey - Haringey Town Hall,60,51.599302,-0.068218,20.951,no2;pm25,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Haringey | Europe/London,official_or_governmental_candidate,14,19,15,5,53,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Station Parade,223752,51.539063,0.080874,10.376,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Romford Road,223781,51.554615,0.058982,10.518,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,St James,223744,51.474143,-0.038547,10.815,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Devas Street,223704,51.523099,-0.012704,12.017,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Romford Road,223781,51.554615,0.058982,12.431,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Bonington Road,223758,51.544414,0.21182,12.79,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Wood Lane,223774,51.561372,0.148582,12.89,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Devas Street,223704,51.523099,-0.012704,13.17,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Peckham Road,223725,51.474326,-0.078151,13.481,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Morpeth Street,223713,51.527588,-0.047295,14.143,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,The Royal London Hospital,223763,51.518778,-0.058917,14.212,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Hunslett Street,223721,51.529308,-0.048721,14.34,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,St James,223744,51.474143,-0.038547,14.549,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Camberwell Road,223761,51.475739,-0.093557,14.556,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Oakdale Road,223729,51.592485,0.033284,14.807,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,facility,51.49,0.17,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Chigwell Road,223695,51.595229,0.038207,14.832,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Ballance Road,223727,51.5456,-0.03614,14.938,no;no2;nox;pm25,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,25,27,0,0,52,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Crossness Sludge Plant,crossness,London,51.49,0.17,Crayford,51.447741800347096,0.1116948458229027,control,51.447741800347096,0.1116948458229027,OpenAQ v3 locations,candidate_needs_review,plausible_candidate_needs_review,Broomhill Road,223715,51.379382,0.100759,7.639,no;no2;nox,london stationary | Unknown Research Organization | United Kingdom | Europe/London,community_or_uncertain_candidate,32,18,0,0,50,review_geography_and_source_before_use,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
